Timestamp,Temperature (ºC),Wind Speed (m/s),Wind Direction (degrees),Pressure (hPa),Humidity (%),Weather
2023-01-27 06:00:00,-0.05,3.6,340,1021,91,Snow
2023-01-27 07:00:00,0.19,2.57,340,1021,90,Snow
2023-01-27 08:00:00,0.62,3.09,350,1021,90,Clouds
2023-01-27 09:00:00,1.89,4.12,10,1022,87,Clouds
2023-01-27 10:00:00,3.43,3.6,10,1022,85,Clouds
2023-01-27 11:00:00,4.5,6.71,44,1022,80,Clouds
2023-01-27 12:00:00,5.19,7.72,20,1022,73,Clouds
2023-01-27 13:00:00,5.92,6.17,20,1003,65,Clouds
2023-01-27 14:00:00,5.9,8.94,70,1002,58,Clouds
2023-01-25 15:00:00,5.76,2.57,50,1010,65,Clear
2023-01-25 16:00:00,5.71,4.92,34,1010,64,Clear
2023-01-25 17:00:00,5.44,6.26,41,1010,67,Clear
2023-01-25 18:00:00,3.83,3.58,70,1010,72,Clear
2023-01-25 19:00:00,2.14,3.09,70,1011,77,Clear
2023-01-25 20:00:00,1.85,2.73,42,1007,76,Clear
2023-01-25 21:00:00,0.6,0.51,110,1030,84,Clear
2023-01-25 22:00:00,-0.71,0.51,340,1030,86,Clouds
2023-01-25 23:00:00,-0.74,2.57,310,1029,88,Clear
2023-01-26 00:00:00,-1.82,1.54,240,1029,89,Clear
2023-01-26 01:00:00,-1.33,1.54,260,1028,87,Clear
2023-01-26 02:00:00,-0.66,3.09,280,1027,88,Clouds
2023-01-26 03:00:00,-0.72,4.63,280,1026,85,Clear
2023-01-26 04:00:00,-1.38,4.12,300,1026,88,Clear
2023-01-26 05:00:00,-1.55,4.63,300,1025,87,Clear
2023-01-26 06:00:00,-2.45,2.57,280,1025,88,Clear
2023-01-26 07:00:00,-1.09,3.6,300,1024,87,Clouds
2023-01-26 08:00:00,-1.14,3.09,290,1024,87,Clear
2023-01-26 09:00:00,-0.95,2.06,330,1024,87,Clouds
2023-01-26 10:00:00,-0.06,1.54,300,1024,86,Clouds
2023-01-26 11:00:00,2.76,1.54,280,999,75,Clouds
2023-01-26 12:00:00,1.96,1.54,310,1023,84,Clear
2023-01-26 13:00:00,3.49,3.09,300,1022,80,Clouds
2023-01-26 14:00:00,5.15,4.12,310,1021,74,Clouds
2023-01-24 15:00:00,4.98,9.77,60,1007,68,Clouds
2023-01-24 16:00:00,4.35,9.77,70,1008,69,Clouds
2023-01-24 17:00:00,3.09,8.94,62,1008,72,Clouds
2023-01-24 18:00:00,2.3,6.69,60,1009,76,Clouds
2023-01-24 19:00:00,1.66,5.14,70,1009,78,Clouds
2023-01-24 20:00:00,1.66,5.14,70,1010,79,Clouds
2023-01-24 21:00:00,1.2,5.66,80,1010,79,Clouds
2023-01-24 22:00:00,0.91,6.17,60,1010,79,Clouds
2023-01-24 23:00:00,0.73,5.66,70,1010,81,Clear
2023-01-25 00:00:00,0.28,5.66,70,1010,81,Clear
2023-01-25 01:00:00,0.41,6.26,39,1010,82,Clouds
2023-01-25 02:00:00,-0.04,5.36,60,1010,82,Clouds
2023-01-25 03:00:00,-0.04,4.63,60,1010,83,Clouds
2023-01-25 04:00:00,-0.18,5.66,60,1011,82,Clouds
2023-01-25 05:00:00,-0.04,6.26,39,1011,82,Clouds
2023-01-25 06:00:00,0.43,5.66,80,1011,83,Clouds
2023-01-25 07:00:00,0.75,4.92,44,1011,80,Clouds
2023-01-25 08:00:00,0.36,2.68,66,1007,82,Clear
2023-01-25 09:00:00,0.87,5.36,54,1012,81,Clouds
2023-01-25 10:00:00,2.0,5.14,70,1012,78,Clear
2023-01-25 11:00:00,2.57,6.17,60,1006,74,Clear
2023-01-25 12:00:00,3.27,5.66,70,1012,73,Clouds
2023-01-25 13:00:00,4.51,4.63,70,1005,68,Clear
2023-01-25 14:00:00,5.4,3.6,70,1004,65,Clear
2023-01-23 15:00:00,4.81,3.58,65,1007,68,Clouds
2023-01-23 16:00:00,4.76,8.49,60,1025,71,Clouds
2023-01-23 17:00:00,4.63,5.66,40,1006,69,Clouds
2023-01-23 18:00:00,3.61,3.6,360,1025,75,Clouds
2023-01-23 19:00:00,3.0,8.75,20,1026,75,Clouds
2023-01-23 20:00:00,2.53,5.14,70,1026,78,Clear
2023-01-23 21:00:00,2.56,2.24,44,1003,78,Clouds
2023-01-23 22:00:00,1.82,5.14,30,1008,81,Clouds
2023-01-23 23:00:00,1.79,4.63,40,1007,80,Clear
2023-01-24 00:00:00,2.11,5.66,60,1008,80,Clear
2023-01-24 01:00:00,1.82,0.89,77,1003,79,Clouds
2023-01-24 02:00:00,1.65,5.66,50,1007,80,Clear
2023-01-24 03:00:00,1.34,5.66,40,1008,81,Clear
2023-01-24 04:00:00,0.62,6.69,30,1026,85,Clouds
2023-01-24 05:00:00,1.35,2.06,30,1007,80,Clouds
2023-01-24 06:00:00,1.34,2.06,300,1007,80,Clear
2023-01-24 07:00:00,1.2,1.54,350,1026,83,Clouds
2023-01-24 08:00:00,1.2,2.06,350,1026,85,Clouds
2023-01-24 09:00:00,1.68,3.09,10,1027,85,Clouds
2023-01-24 10:00:00,2.11,2.06,20,1027,85,Clouds
2023-01-24 11:00:00,2.78,4.92,42,1027,82,Clouds
2023-01-24 12:00:00,3.63,7.15,64,1027,79,Clouds
2023-01-24 13:00:00,4.6,9.39,66,1003,71,Clouds
2023-01-24 14:00:00,4.72,9.26,50,1001,69,Clouds
2023-01-22 15:00:00,5.32,6.17,40,1029,54,Clear
2023-01-22 16:00:00,4.6,6.69,50,1029,55,Clear
2023-01-22 17:00:00,4.04,7.2,50,1030,61,Clear
2023-01-22 18:00:00,2.71,3.13,44,1030,69,Clear
2023-01-22 19:00:00,1.85,5.81,49,1031,73,Clear
2023-01-22 20:00:00,1.31,1.34,53,1031,75,Clouds
2023-01-22 21:00:00,0.51,1.79,58,1031,76,Clouds
2023-01-22 22:00:00,-0.32,2.57,360,1031,79,Clear
2023-01-22 23:00:00,-1.41,2.57,30,1031,82,Clear
2023-01-23 00:00:00,-1.63,3.09,30,1031,82,Clear
2023-01-23 01:00:00,-1.57,3.6,60,1030,81,Clear
2023-01-23 02:00:00,-1.79,2.57,60,1030,82,Clear
2023-01-23 03:00:00,-1.95,2.29,11,1031,84,Clear
2023-01-23 04:00:00,-2.7,3.6,20,1029,85,Clear
2023-01-23 05:00:00,-3.37,3.6,350,1029,86,Clear
2023-01-23 06:00:00,-2.89,5.66,350,1029,86,Clear
2023-01-23 07:00:00,-2.88,5.66,350,1029,85,Clear
2023-01-23 08:00:00,-3.31,3.6,350,1029,84,Clear
2023-01-23 09:00:00,-1.99,1.54,340,1029,83,Clear
2023-01-23 10:00:00,-0.01,1.54,330,1029,77,Clear
2023-01-23 11:00:00,2.21,3.09,250,1029,73,Clear
2023-01-23 12:00:00,3.43,3.09,350,1028,69,Clear
2023-01-23 13:00:00,4.12,5.66,30,1027,67,Clear
2023-01-23 14:00:00,4.68,5.66,60,1007,66,Clouds
2023-01-21 15:00:00,6.93,6.26,39,1024,60,Clouds
2023-01-21 16:00:00,6.75,4.63,70,1024,59,Clouds
2023-01-21 17:00:00,6.01,4.63,70,1025,62,Clouds
2023-01-21 18:00:00,4.5,4.02,63,1025,69,Clouds
2023-01-21 19:00:00,3.36,2.57,50,1025,76,Clouds
2023-01-21 20:00:00,2.93,3.09,70,1026,77,Clouds
2023-01-21 21:00:00,2.59,2.06,60,1026,80,Clouds
2023-01-21 22:00:00,2.11,3.58,38,1027,77,Clouds
2023-01-21 23:00:00,1.26,1.54,80,1027,81,Clouds
2023-01-22 00:00:00,0.79,3.6,60,1028,80,Clear
2023-01-22 01:00:00,1.07,3.94,45,1029,79,Clear
2023-01-22 02:00:00,1.07,2.68,46,1029,78,Clear
2023-01-22 03:00:00,0.18,3.09,50,1028,81,Clear
2023-01-22 04:00:00,-0.49,2.57,20,1028,82,Clear
2023-01-22 05:00:00,-0.6,3.37,42,1029,83,Clear
2023-01-22 06:00:00,-1.19,3.09,20,1029,85,Clear
2023-01-22 07:00:00,-1.86,1.79,38,1029,86,Clear
2023-01-22 08:00:00,-1.16,2.24,38,1030,84,Clear
2023-01-22 09:00:00,-0.9,2.57,70,1030,83,Clear
2023-01-22 10:00:00,0.85,3.09,50,1031,80,Clear
2023-01-22 11:00:00,2.18,5.66,50,1031,70,Clear
2023-01-22 12:00:00,2.6,5.66,50,1031,67,Clear
2023-01-22 13:00:00,3.89,7.2,40,1030,62,Clear
2023-01-22 14:00:00,4.61,6.17,50,1030,57,Clear
2023-01-20 15:00:00,10.37,2.06,10,1020,69,Clouds
2023-01-20 16:00:00,10.38,2.06,10,1020,68,Clouds
2023-01-20 17:00:00,9.94,1.54,360,1021,69,Clouds
2023-01-20 18:00:00,9.49,0.0,0,1021,70,Clear
2023-01-20 19:00:00,8.4,1.54,80,1021,76,Clouds
2023-01-20 20:00:00,7.98,1.03,130,1021,81,Clouds
2023-01-20 21:00:00,6.68,0.51,180,1021,89,Clouds
2023-01-20 22:00:00,6.01,2.57,90,1021,90,Clouds
2023-01-20 23:00:00,5.18,5.66,80,1021,90,Rain
2023-01-21 00:00:00,4.75,3.09,90,1021,92,Clouds
2023-01-21 01:00:00,4.75,3.09,70,1022,92,Clouds
2023-01-21 02:00:00,3.86,2.68,28,1021,91,Clouds
2023-01-21 03:00:00,4.09,4.12,80,1022,92,Clouds
2023-01-21 04:00:00,3.68,2.57,80,1022,90,Clouds
2023-01-21 05:00:00,3.02,2.06,70,1022,92,Clouds
2023-01-21 06:00:00,3.19,1.54,10,1022,90,Clouds
2023-01-21 07:00:00,3.19,1.54,50,1022,92,Clouds
2023-01-21 08:00:00,3.45,2.57,60,1023,89,Clouds
2023-01-21 09:00:00,3.67,2.06,60,1023,89,Clouds
2023-01-21 10:00:00,3.55,5.14,70,1024,78,Clouds
2023-01-21 11:00:00,4.6,5.14,70,1025,73,Clouds
2023-01-21 12:00:00,5.19,5.14,80,1025,65,Clouds
2023-01-21 13:00:00,6.03,6.71,53,1024,63,Clouds
2023-01-21 14:00:00,6.7,4.47,48,1024,62,Clouds
2023-01-19 15:00:00,5.39,12.86,250,999,78,Clouds
2023-01-19 16:00:00,6.02,11.83,250,1016,85,Clouds
2023-01-19 17:00:00,6.03,12.35,250,1015,86,Clouds
2023-01-19 18:00:00,6.44,11.83,260,1015,88,Clouds
2023-01-19 19:00:00,6.85,11.83,260,1015,88,Clouds
2023-01-19 20:00:00,7.33,10.29,260,1015,89,Clouds
2023-01-19 21:00:00,7.53,10.8,260,1015,89,Clouds
2023-01-19 22:00:00,8.0,9.77,270,1015,90,Clouds
2023-01-19 23:00:00,8.18,7.72,270,1015,90,Clouds
2023-01-20 00:00:00,7.75,6.17,270,1016,90,Clouds
2023-01-20 01:00:00,7.08,4.12,260,1016,91,Clear
2023-01-20 02:00:00,7.1,5.66,270,1017,93,Clear
2023-01-20 03:00:00,6.91,4.12,260,1017,91,Clear
2023-01-20 04:00:00,7.17,3.6,270,1018,90,Clear
2023-01-20 05:00:00,6.91,2.57,300,1019,89,Clear
2023-01-20 06:00:00,5.39,2.06,290,1019,89,Clouds
2023-01-20 07:00:00,3.39,3.09,360,1019,92,Clouds
2023-01-20 08:00:00,3.17,2.06,340,1020,93,Fog
2023-01-20 09:00:00,2.9,1.54,10,1019,93,Clouds
2023-01-20 10:00:00,5.87,1.54,110,1020,93,Fog
2023-01-20 11:00:00,6.91,2.57,100,1021,93,Clouds
2023-01-20 12:00:00,6.57,2.06,110,1021,86,Clouds
2023-01-20 13:00:00,8.9,0.51,330,1021,77,Clouds
2023-01-20 14:00:00,9.66,0.51,360,1021,74,Clouds
2023-01-18 15:00:00,4.57,7.2,310,1012,69,Clouds
2023-01-18 16:00:00,4.81,9.77,320,1011,60,Clouds
2023-01-18 17:00:00,4.24,9.77,330,1014,65,Clouds
2023-01-18 18:00:00,2.8,8.23,320,1016,75,Clouds
2023-01-18 19:00:00,1.73,5.66,320,1017,82,Clouds
2023-01-18 20:00:00,2.1,6.69,320,1018,78,Clear
2023-01-18 21:00:00,1.67,6.17,300,1019,79,Clear
2023-01-18 22:00:00,1.25,6.17,300,1019,80,Clear
2023-01-18 23:00:00,0.84,5.14,290,1020,80,Clear
2023-01-19 00:00:00,-0.07,3.6,270,1020,84,Clear
2023-01-19 01:00:00,-0.3,4.63,260,1020,85,Clear
2023-01-19 02:00:00,-0.07,5.14,250,1021,87,Clear
2023-01-19 03:00:00,-0.07,5.14,260,1021,89,Clear
2023-01-19 04:00:00,-0.07,4.12,250,1021,88,Clear
2023-01-19 05:00:00,0.18,4.12,250,1021,88,Clear
2023-01-19 06:00:00,0.18,5.14,270,1021,86,Clear
2023-01-19 07:00:00,0.18,4.12,270,1021,86,Clear
2023-01-19 08:00:00,0.58,6.17,260,1021,86,Clouds
2023-01-19 09:00:00,1.0,7.2,260,1021,88,Clouds
2023-01-19 10:00:00,1.86,6.69,250,1021,87,Clouds
2023-01-19 11:00:00,3.2,7.2,240,1003,82,Clouds
2023-01-19 12:00:00,4.31,10.29,260,1002,79,Clouds
2023-01-19 13:00:00,4.62,10.29,260,1001,78,Clouds
2023-01-19 14:00:00,5.37,12.86,260,1017,82,Clouds
2023-01-17 15:00:00,6.97,13.89,280,987,64,Clouds
2023-01-17 16:00:00,6.48,11.83,290,1000,68,Clouds
2023-01-17 17:00:00,5.35,11.83,280,1000,72,Clouds
2023-01-17 18:00:00,4.26,10.8,280,1001,78,Clouds
2023-01-17 19:00:00,3.4,8.23,270,1001,80,Clouds
2023-01-17 20:00:00,2.53,7.72,270,1001,81,Clouds
2023-01-17 21:00:00,2.11,8.23,270,1002,81,Clear
2023-01-17 22:00:00,1.67,8.75,270,1002,83,Clear
2023-01-17 23:00:00,1.44,8.75,270,1001,86,Clouds
2023-01-18 00:00:00,1.03,10.8,270,1001,84,Clear
2023-01-18 01:00:00,1.02,9.26,280,1002,85,Clouds
2023-01-18 02:00:00,1.02,9.26,270,1003,85,Clouds
2023-01-18 03:00:00,0.59,8.75,270,1003,87,Clouds
2023-01-18 04:00:00,0.84,8.23,270,1003,85,Clear
2023-01-18 05:00:00,1.03,8.23,280,1004,85,Snow
2023-01-18 06:00:00,1.03,8.23,290,1004,86,Clouds
2023-01-18 07:00:00,1.02,8.23,300,1007,85,Clouds
2023-01-18 08:00:00,1.44,9.26,330,1009,84,Clouds
2023-01-18 09:00:00,1.44,5.14,330,1010,82,Clouds
2023-01-18 10:00:00,1.67,5.14,330,1012,82,Clouds
2023-01-18 11:00:00,2.34,5.14,330,1013,79,Clouds
2023-01-18 12:00:00,3.54,6.69,320,997,72,Clouds
2023-01-18 13:00:00,4.01,5.66,290,997,72,Clouds
2023-01-18 14:00:00,4.62,7.2,270,996,68,Clouds
2023-01-16 15:00:00,10.28,13.89,260,993,77,Clouds
2023-01-16 16:00:00,10.62,13.89,260,1007,86,Clouds
2023-01-16 17:00:00,10.28,14.4,260,992,77,Clouds
2023-01-16 18:00:00,9.93,15.43,260,991,80,Drizzle
2023-01-16 19:00:00,10.11,13.89,250,990,78,Clouds
2023-01-16 20:00:00,10.15,6.26,201,987,75,Clouds
2023-01-16 21:00:00,9.68,16.46,260,989,78,Clouds
2023-01-16 22:00:00,10.1,15.95,270,989,73,Clouds
2023-01-16 23:00:00,9.79,14.4,270,989,73,Clouds
2023-01-17 00:00:00,9.28,15.95,260,1001,82,Clouds
2023-01-17 01:00:00,9.77,16.98,260,988,76,Clouds
2023-01-17 02:00:00,9.93,15.43,270,987,78,Clouds
2023-01-17 03:00:00,9.61,13.89,270,987,77,Clouds
2023-01-17 04:00:00,10.09,11.32,270,986,76,Clouds
2023-01-17 05:00:00,8.38,15.95,280,986,72,Clouds
2023-01-17 06:00:00,7.74,11.83,290,986,73,Clear
2023-01-17 07:00:00,7.45,14.92,280,986,70,Clouds
2023-01-17 08:00:00,6.52,12.86,280,987,68,Clouds
2023-01-17 09:00:00,6.35,13.38,280,988,71,Clouds
2023-01-17 10:00:00,6.82,11.83,280,989,70,Clouds
2023-01-17 11:00:00,6.98,12.86,280,989,66,Clouds
2023-01-17 12:00:00,7.57,7.6,297,985,64,Clouds
2023-01-17 13:00:00,7.1,14.4,270,1000,70,Clouds
2023-01-17 14:00:00,6.37,7.15,254,1000,77,Clouds
2023-01-15 15:00:00,8.41,5.66,310,999,63,Clouds
2023-01-15 16:00:00,7.55,5.66,300,998,65,Clouds
2023-01-15 17:00:00,7.29,4.12,310,1004,62,Clear
2023-01-15 18:00:00,5.34,3.6,300,1023,65,Clear
2023-01-15 19:00:00,4.8,3.09,250,1005,69,Clouds
2023-01-15 20:00:00,3.59,4.12,260,1023,77,Clouds
2023-01-15 21:00:00,3.85,4.63,240,1023,76,Clear
2023-01-15 22:00:00,3.85,5.66,260,1022,76,Clear
2023-01-15 23:00:00,4.49,8.75,250,1003,71,Clear
2023-01-16 00:00:00,3.61,8.75,240,1020,82,Clouds
2023-01-16 01:00:00,4.05,10.29,240,1019,81,Clouds
2023-01-16 02:00:00,4.27,9.26,230,1018,83,Clouds
2023-01-16 03:00:00,4.28,10.8,240,1017,87,Clouds
2023-01-16 04:00:00,4.28,11.83,240,1015,90,Mist
2023-01-16 05:00:00,5.44,11.83,240,998,81,Mist
2023-01-16 06:00:00,6.23,12.86,250,997,79,Mist
2023-01-16 07:00:00,6.87,13.38,260,997,78,Clouds
2023-01-16 08:00:00,7.32,12.35,260,996,77,Clouds
2023-01-16 09:00:00,8.42,12.35,260,991,75,Clouds
2023-01-16 10:00:00,8.74,13.89,270,996,74,Clouds
2023-01-16 11:00:00,9.85,14.4,260,996,75,Clouds
2023-01-16 12:00:00,9.66,13.38,260,996,77,Clouds
2023-01-16 13:00:00,9.53,14.92,260,1010,86,Clouds
2023-01-16 14:00:00,9.98,13.89,260,994,78,Clouds
2023-01-14 15:00:00,10.65,6.17,240,1025,79,Clouds
2023-01-14 16:00:00,11.19,4.12,250,1005,84,Clouds
2023-01-14 17:00:00,10.72,6.17,260,1005,86,Clouds
2023-01-14 18:00:00,9.95,6.69,260,1005,87,Clouds
2023-01-14 19:00:00,9.44,3.09,240,1005,87,Clouds
2023-01-14 20:00:00,8.84,4.12,250,1005,88,Clouds
2023-01-14 21:00:00,8.69,3.09,240,1005,87,Clouds
2023-01-14 22:00:00,8.56,6.69,230,1005,86,Clear
2023-01-14 23:00:00,8.07,4.63,220,1005,86,Clear
2023-01-15 00:00:00,7.45,5.66,230,1005,87,Clear
2023-01-15 01:00:00,7.29,6.69,220,1004,86,Clear
2023-01-15 02:00:00,7.47,6.69,220,1004,86,Clouds
2023-01-15 03:00:00,7.63,6.17,220,1003,87,Clouds
2023-01-15 04:00:00,7.79,7.2,240,1003,87,Clouds
2023-01-15 05:00:00,8.09,8.23,240,1003,87,Clouds
2023-01-15 06:00:00,8.19,7.2,240,1021,92,Clouds
2023-01-15 07:00:00,8.71,6.17,240,1003,87,Rain
2023-01-15 08:00:00,6.02,8.75,340,1022,92,Clouds
2023-01-15 09:00:00,6.01,4.63,350,1022,91,Clouds
2023-01-15 10:00:00,5.19,4.63,340,1024,91,Clear
2023-01-15 11:00:00,6.05,5.66,330,1025,87,Clouds
2023-01-15 12:00:00,7.76,5.14,330,1005,79,Clouds
2023-01-15 13:00:00,7.95,6.69,340,1005,67,Clouds
2023-01-15 14:00:00,8.11,5.66,310,1005,64,Clouds
2023-01-13 15:00:00,10.28,1.03,250,1008,73,Clouds
2023-01-13 16:00:00,9.75,1.03,0,1009,76,Clouds
2023-01-13 17:00:00,9.59,1.03,0,1008,76,Clear
2023-01-13 18:00:00,8.08,1.54,190,1008,81,Clear
2023-01-13 19:00:00,7.15,1.03,170,1009,83,Clear
2023-01-13 20:00:00,5.19,1.34,34,1030,89,Clear
2023-01-13 21:00:00,4.02,0.0,0,1030,91,Clear
2023-01-13 22:00:00,3.2,2.06,310,1030,88,Clouds
2023-01-13 23:00:00,3.19,1.03,90,1030,90,Mist
2023-01-14 00:00:00,2.82,2.06,130,1029,96,Fog
2023-01-14 01:00:00,3.73,1.03,170,1000,87,Fog
2023-01-14 02:00:00,1.74,2.06,170,1028,95,Fog
2023-01-14 03:00:00,3.83,2.06,210,986,82,Fog
2023-01-14 04:00:00,3.07,1.03,180,1000,87,Fog
2023-01-14 05:00:00,3.04,0.51,0,1000,87,Fog
2023-01-14 06:00:00,3.31,2.06,200,1000,84,Fog
2023-01-14 07:00:00,4.11,2.06,160,986,82,Fog
2023-01-14 08:00:00,2.36,2.57,180,1028,93,Fog
2023-01-14 09:00:00,5.56,2.57,190,986,85,Mist
2023-01-14 10:00:00,7.74,1.79,207,981,77,Mist
2023-01-14 11:00:00,8.0,3.6,200,992,83,Mist
2023-01-14 12:00:00,9.92,4.12,220,985,85,Fog
2023-01-14 13:00:00,10.6,3.6,230,985,85,Fog
2023-01-14 14:00:00,11.31,4.63,230,985,82,Clouds
2023-01-12 15:00:00,10.26,4.12,230,1008,73,Clear
2023-01-12 16:00:00,10.25,3.6,260,1008,75,Clear
2023-01-12 17:00:00,9.32,3.6,260,1008,78,Clear
2023-01-12 18:00:00,8.49,2.57,240,1008,81,Clear
2023-01-12 19:00:00,7.42,2.57,240,1008,82,Clear
2023-01-12 20:00:00,6.66,3.09,250,1008,84,Clear
2023-01-12 21:00:00,6.34,4.12,250,1008,82,Clear
2023-01-12 22:00:00,5.7,3.09,240,1008,82,Clear
2023-01-12 23:00:00,4.44,4.12,250,1029,88,Clear
2023-01-13 00:00:00,3.37,2.57,240,1029,90,Clouds
2023-01-13 01:00:00,3.84,0.89,236,1030,85,Clouds
2023-01-13 02:00:00,3.17,2.06,220,1029,89,Clouds
2023-01-13 03:00:00,3.61,2.57,220,1029,88,Clear
2023-01-13 04:00:00,3.61,3.09,220,1028,89,Clear
2023-01-13 05:00:00,3.61,3.09,230,1028,89,Clear
2023-01-13 06:00:00,3.86,1.54,230,1029,87,Clear
2023-01-13 07:00:00,3.42,2.68,161,1029,87,Clear
2023-01-13 08:00:00,2.94,1.54,190,1029,89,Clear
2023-01-13 09:00:00,4.02,1.54,200,1030,88,Clear
2023-01-13 10:00:00,5.35,2.06,220,1030,88,Clear
2023-01-13 11:00:00,6.44,1.54,190,1031,86,Clear
2023-01-13 12:00:00,7.77,2.06,210,1010,81,Clouds
2023-01-13 13:00:00,8.38,2.57,200,1009,79,Clouds
2023-01-13 14:00:00,9.79,2.57,220,1008,75,Clouds
2023-01-11 15:00:00,11.68,4.12,360,1028,73,Clouds
2023-01-11 16:00:00,10.84,3.6,10,1029,76,Clouds
2023-01-11 17:00:00,10.42,2.68,39,1030,78,Clouds
2023-01-11 18:00:00,9.07,2.06,50,1030,84,Clouds
2023-01-11 19:00:00,7.52,2.06,70,1031,88,Clouds
2023-01-11 20:00:00,6.93,2.12,99,1031,87,Clear
2023-01-11 21:00:00,5.47,2.06,170,1032,89,Clear
2023-01-11 22:00:00,4.99,2.06,200,1032,90,Clear
2023-01-11 23:00:00,4.15,2.57,200,1032,87,Clear
2023-01-12 00:00:00,3.04,1.54,220,1032,88,Clear
2023-01-12 01:00:00,2.37,2.57,300,1032,88,Clear
2023-01-12 02:00:00,2.18,1.03,0,1031,90,Clear
2023-01-12 03:00:00,1.7,2.06,330,1031,90,Clear
2023-01-12 04:00:00,3.54,2.06,330,1002,80,Clear
2023-01-12 05:00:00,4.19,1.03,210,987,82,Clear
2023-01-12 06:00:00,4.17,1.54,190,986,82,Mist
2023-01-12 07:00:00,2.96,2.06,170,1002,82,Fog
2023-01-12 08:00:00,3.56,2.57,180,993,85,Fog
2023-01-12 09:00:00,6.06,1.54,160,954,74,Fog
2023-01-12 10:00:00,6.62,3.09,170,954,74,Fog
2023-01-12 11:00:00,5.79,2.06,220,993,83,Fog
2023-01-12 12:00:00,7.13,2.57,240,1003,83,Clouds
2023-01-12 13:00:00,7.7,4.12,240,1010,74,Clear
2023-01-12 14:00:00,9.54,4.63,250,1008,70,Clouds
2023-01-10 15:00:00,8.91,6.69,250,1028,93,Clouds
2023-01-10 16:00:00,8.67,4.12,230,1029,88,Clouds
2023-01-10 17:00:00,8.67,3.6,220,1029,88,Clouds
2023-01-10 18:00:00,8.86,4.12,220,1029,88,Clouds
2023-01-10 19:00:00,8.85,3.6,210,1029,89,Clouds
2023-01-10 20:00:00,8.86,4.12,210,1029,88,Clouds
2023-01-10 21:00:00,9.09,3.09,220,1029,88,Clouds
2023-01-10 22:00:00,8.87,2.57,220,1028,90,Clouds
2023-01-10 23:00:00,8.86,3.09,210,1029,89,Clouds
2023-01-11 00:00:00,8.86,5.14,220,1028,89,Clouds
2023-01-11 01:00:00,8.86,6.69,250,1028,91,Clouds
2023-01-11 02:00:00,8.86,3.09,240,1027,89,Mist
2023-01-11 03:00:00,8.86,3.6,240,1027,87,Clouds
2023-01-11 04:00:00,8.86,4.63,240,1026,86,Clouds
2023-01-11 05:00:00,8.86,2.24,154,1026,86,Clouds
2023-01-11 06:00:00,8.86,3.6,240,1026,86,Mist
2023-01-11 07:00:00,8.44,4.63,240,1027,88,Rain
2023-01-11 08:00:00,8.45,4.12,250,1027,88,Rain
2023-01-11 09:00:00,8.2,3.09,250,1028,88,Drizzle
2023-01-11 10:00:00,8.68,4.63,260,1028,87,Clouds
2023-01-11 11:00:00,9.75,4.12,290,1029,84,Clouds
2023-01-11 12:00:00,9.8,5.14,350,1029,82,Clouds
2023-01-11 13:00:00,11.37,6.17,360,1029,74,Clouds
2023-01-11 14:00:00,11.74,5.14,360,1029,71,Clouds
2023-01-09 15:00:00,10.63,4.12,280,1026,63,Clouds
2023-01-09 16:00:00,9.94,3.6,280,1026,65,Clear
2023-01-09 17:00:00,9.09,3.6,250,1026,70,Clouds
2023-01-09 18:00:00,7.68,2.57,250,1027,79,Clear
2023-01-09 19:00:00,6.43,3.09,220,1028,83,Clear
2023-01-09 20:00:00,5.82,2.57,240,1029,85,Clear
2023-01-09 21:00:00,5.34,2.57,240,1029,86,Clear
2023-01-09 22:00:00,5.26,2.91,225,1029,85,Clear
2023-01-09 23:00:00,4.4,0.89,159,1029,86,Clear
2023-01-10 00:00:00,3.62,2.57,220,1029,86,Clear
2023-01-10 01:00:00,3.61,2.06,220,1029,87,Clear
2023-01-10 02:00:00,3.42,3.09,220,1029,88,Clear
2023-01-10 03:00:00,3.2,2.06,210,1029,87,Clear
2023-01-10 04:00:00,3.29,1.34,203,1030,85,Clear
2023-01-10 05:00:00,2.76,2.57,210,1029,87,Clear
2023-01-10 06:00:00,2.35,2.06,190,1029,87,Clear
2023-01-10 07:00:00,2.35,3.6,200,1029,87,Clear
2023-01-10 08:00:00,1.74,2.06,200,1030,85,Clear
2023-01-10 09:00:00,3.29,2.14,192,1031,85,Clouds
2023-01-10 10:00:00,4.08,2.06,200,1031,85,Fog
2023-01-10 11:00:00,5.25,3.09,220,1031,91,Mist
2023-01-10 12:00:00,5.92,4.12,230,1030,93,Fog
2023-01-10 13:00:00,6.91,4.63,260,1029,100,Mist
2023-01-10 14:00:00,7.91,3.6,230,1028,100,Clouds
2023-01-08 15:00:00,13.49,10.29,250,1011,83,Clouds
2023-01-08 16:00:00,12.16,10.8,260,1011,83,Clouds
2023-01-08 17:00:00,11.51,9.77,260,1012,86,Clouds
2023-01-08 18:00:00,10.84,8.75,260,1012,87,Clouds
2023-01-08 19:00:00,10.84,8.75,270,1013,87,Clouds
2023-01-08 20:00:00,10.17,8.75,270,1014,89,Clouds
2023-01-08 21:00:00,9.94,9.26,260,1015,87,Clouds
2023-01-08 22:00:00,9.94,8.23,260,1015,88,Clouds
2023-01-08 23:00:00,9.68,9.26,260,1016,89,Clouds
2023-01-09 00:00:00,9.27,8.75,250,1017,90,Clouds
2023-01-09 01:00:00,9.28,7.72,250,1017,90,Clouds
