date,hour,france,italy,belgium,spain,uk,germany,month,year
2022-10-02,17:00 - 18:00,206.23,303.0,213.94,105.0,225.0,192.05,10,2022
2022-10-02,18:00 - 19:00,288.16,360.92,281.93,149.34,275.91,280.0,10,2022
2022-10-02,19:00 - 20:00,425.18,450.0,378.27,177.0,335.0,311.72,10,2022
2022-10-02,20:00 - 21:00,415.88,430.0,369.53,220.06,350.0,289.98,10,2022
2022-10-02,21:00 - 22:00,339.19,339.19,303.25,232.99,293.0,230.47,10,2022
2022-10-02,22:00 - 23:00,327.16,327.16,272.02,181.58,293.94,162.7,10,2022
2022-10-02,23:00 - 00:00,275.14,275.14,231.63,175.61,233.55,150.92,10,2022
2022-10-03,00:00 - 01:00,209.93,320.0,197.95,196.39,330.0,80.84,10,2022
2022-10-03,01:00 - 02:00,187.0,230.0,189.91,187.0,279.01,94.04,10,2022
2022-10-03,02:00 - 03:00,230.0,230.0,210.98,190.28,221.05,82.92,10,2022
2022-10-03,03:00 - 04:00,190.28,190.28,188.41,190.28,206.22,84.27,10,2022
2022-10-03,04:00 - 05:00,194.29,210.0,194.1,194.29,190.44,95.21,10,2022
2022-10-03,05:00 - 06:00,197.7,325.37,203.13,197.7,190.15,126.95,10,2022
2022-10-03,06:00 - 07:00,360.29,360.29,294.68,199.46,207.56,192.68,10,2022
2022-10-03,07:00 - 08:00,311.22,499.1,316.63,204.97,249.59,279.94,10,2022
2022-10-03,08:00 - 09:00,397.36,550.0,376.31,235.0,312.56,304.1,10,2022
2022-10-03,09:00 - 10:00,360.02,383.12,370.89,215.0,332.0,243.02,10,2022
2022-10-03,10:00 - 11:00,276.15,355.36,275.13,195.61,286.76,193.73,10,2022
2022-10-03,11:00 - 12:00,287.01,353.77,267.75,187.0,231.9,117.1,10,2022
2022-10-03,12:00 - 13:00,306.02,325.0,237.66,185.37,191.1,100.0,10,2022
2022-10-03,13:00 - 14:00,210.06,318.0,189.53,180.0,185.0,121.96,10,2022
2022-10-03,14:00 - 15:00,288.37,326.47,213.51,169.31,160.0,83.43,10,2022
2022-10-03,15:00 - 16:00,177.89,348.44,185.24,165.0,145.01,140.3,10,2022
2022-10-03,16:00 - 17:00,218.95,355.36,225.1,171.43,145.01,204.07,10,2022
2022-10-03,17:00 - 18:00,329.76,369.23,333.5,187.0,160.0,322.59,10,2022
2022-10-03,18:00 - 19:00,391.11,469.99,391.11,199.24,179.42,391.11,10,2022
2022-10-03,19:00 - 20:00,473.04,547.78,469.17,215.0,179.42,466.62,10,2022
2022-10-03,20:00 - 21:00,379.85,396.0,379.85,270.0,180.0,379.85,10,2022
2022-10-03,21:00 - 22:00,321.3,360.0,321.3,265.0,179.42,321.3,10,2022
2022-10-03,22:00 - 23:00,318.42,355.36,318.42,208.5,141.03,318.42,10,2022
2022-10-03,23:00 - 00:00,288.98,336.3,284.3,200.3,70.0,279.93,10,2022
2022-10-04,00:00 - 01:00,239.08,287.0,223.28,205.42,51.4,205.48,10,2022
2022-10-04,01:00 - 02:00,200.97,222.0,196.63,183.59,42.84,188.59,10,2022
2022-10-04,02:00 - 03:00,218.6,222.0,206.26,183.89,42.84,187.67,10,2022
2022-10-04,03:00 - 04:00,169.1,279.59,169.1,162.5,32.38,169.1,10,2022
2022-10-04,04:00 - 05:00,187.69,282.94,187.69,170.0,42.84,187.69,10,2022
2022-10-04,05:00 - 06:00,196.92,300.0,196.92,184.19,24.0,196.92,10,2022
2022-10-04,06:00 - 07:00,329.97,339.41,329.97,205.23,89.0,329.97,10,2022
2022-10-04,07:00 - 08:00,427.5,427.5,427.5,250.0,144.45,427.5,10,2022
2022-10-04,08:00 - 09:00,497.39,497.39,497.39,255.0,158.42,497.39,10,2022
2022-10-04,09:00 - 10:00,441.8,441.8,209.0,249.6,244.58,317.09,10,2022
2022-10-04,10:00 - 11:00,343.2,334.74,184.79,161.0,260.0,258.9,10,2022
2022-10-04,11:00 - 12:00,289.98,323.53,154.0,144.0,235.23,217.24,10,2022
2022-10-04,12:00 - 13:00,270.19,297.03,147.51,140.95,208.91,161.91,10,2022
2022-10-04,13:00 - 14:00,161.38,298.63,148.73,139.89,220.0,150.69,10,2022
2022-10-04,14:00 - 15:00,223.09,304.6,134.92,134.69,204.45,140.07,10,2022
2022-10-04,15:00 - 16:00,228.11,316.04,139.66,130.0,199.0,144.08,10,2022
2022-10-04,16:00 - 17:00,216.89,337.91,165.27,130.11,220.0,182.98,10,2022
2022-10-04,17:00 - 18:00,355.44,355.44,183.9,144.0,240.3,261.1,10,2022
2022-10-04,18:00 - 19:00,381.05,490.0,377.37,178.69,289.46,376.44,10,2022
2022-10-04,19:00 - 20:00,600.0,600.0,252.0,250.0,298.08,447.11,10,2022
2022-10-04,20:00 - 21:00,374.67,500.0,252.0,280.0,282.24,319.09,10,2022
2022-10-04,21:00 - 22:00,277.21,352.2,169.1,260.0,213.48,229.25,10,2022
2022-10-04,22:00 - 23:00,233.13,340.93,164.9,233.13,199.0,176.97,10,2022
2022-10-04,23:00 - 00:00,254.95,319.99,147.03,196.73,165.53,138.12,10,2022
2022-10-05,00:00 - 01:00,217.75,288.6,192.31,217.75,125.0,139.99,10,2022
2022-10-05,01:00 - 02:00,273.96,273.96,177.19,183.39,104.88,103.36,10,2022
2022-10-05,02:00 - 03:00,201.17,256.39,157.72,158.79,91.5,96.27,10,2022
2022-10-05,03:00 - 04:00,145.5,248.0,110.97,145.5,82.26,89.09,10,2022
2022-10-05,04:00 - 05:00,128.5,248.0,122.32,128.5,77.0,109.9,10,2022
2022-10-05,05:00 - 06:00,150.12,273.96,101.15,149.0,88.0,82.67,10,2022
2022-10-05,06:00 - 07:00,201.46,296.07,178.0,177.39,125.91,178.0,10,2022
2022-10-05,07:00 - 08:00,246.27,340.78,227.02,246.27,135.95,226.24,10,2022
2022-10-05,08:00 - 09:00,267.84,360.8,234.14,250.0,205.04,225.0,10,2022
2022-10-05,09:00 - 10:00,274.23,293.0,190.5,209.73,194.0,190.5,10,2022
2022-10-05,10:00 - 11:00,179.2,273.96,107.23,148.0,184.74,107.23,10,2022
2022-10-05,11:00 - 12:00,205.66,267.0,57.18,135.0,152.76,58.01,10,2022
2022-10-05,12:00 - 13:00,210.16,210.16,32.38,134.9,132.16,36.23,10,2022
2022-10-05,13:00 - 14:00,192.9,203.82,50.95,134.9,115.0,3.91,10,2022
2022-10-05,14:00 - 15:00,215.97,227.4,24.97,129.5,103.79,0.38,10,2022
2022-10-05,15:00 - 16:00,197.5,268.0,36.89,128.5,95.81,12.46,10,2022
2022-10-05,16:00 - 17:00,170.23,287.38,81.93,129.5,105.0,59.83,10,2022
2022-10-05,17:00 - 18:00,220.09,299.51,180.64,134.99,133.0,112.43,10,2022
2022-10-05,18:00 - 19:00,232.42,390.88,209.6,148.89,154.77,183.75,10,2022
2022-10-05,19:00 - 20:00,336.11,495.0,241.1,211.92,189.0,170.06,10,2022
2022-10-05,20:00 - 21:00,283.96,369.99,188.14,240.0,203.51,108.51,10,2022
2022-10-05,21:00 - 22:00,252.08,296.07,190.67,211.92,156.0,63.84,10,2022
2022-10-05,22:00 - 23:00,248.84,285.0,182.4,149.95,136.49,63.92,10,2022
2022-10-05,23:00 - 00:00,271.95,271.95,159.43,126.78,103.79,54.98,10,2022
2022-10-06,00:00 - 01:00,203.6,203.6,137.08,96.12,54.09,0.93,10,2022
2022-10-06,01:00 - 02:00,193.35,193.35,155.17,90.17,18.6,0.39,10,2022
2022-10-06,02:00 - 03:00,187.12,187.12,149.22,81.0,11.72,0.1,10,2022
2022-10-06,03:00 - 04:00,174.26,174.26,87.1,77.43,10.03,0.49,10,2022
2022-10-06,04:00 - 05:00,183.5,183.5,148.79,75.0,3.38,0.5,10,2022
2022-10-06,05:00 - 06:00,201.0,201.0,139.63,75.47,10.96,36.01,10,2022
2022-10-06,06:00 - 07:00,253.83,253.83,212.83,82.5,39.17,90.1,10,2022
2022-10-06,07:00 - 08:00,340.0,340.0,273.68,102.62,96.5,148.09,10,2022
2022-10-06,08:00 - 09:00,400.0,400.0,309.02,118.28,147.0,149.11,10,2022
2022-10-06,09:00 - 10:00,380.0,380.0,176.0,110.0,170.0,72.97,10,2022
2022-10-06,10:00 - 11:00,261.78,261.78,150.01,96.12,128.53,62.9,10,2022
2022-10-06,11:00 - 12:00,226.03,226.03,173.32,88.8,95.06,9.23,10,2022
2022-10-06,12:00 - 13:00,252.93,215.44,191.55,88.8,85.0,8.54,10,2022
2022-10-06,13:00 - 14:00,201.0,201.0,171.0,91.24,80.0,9.04,10,2022
2022-10-06,14:00 - 15:00,201.91,201.91,172.54,91.42,77.66,33.29,10,2022
2022-10-06,15:00 - 16:00,207.24,207.24,174.07,92.69,77.66,61.25,10,2022
2022-10-06,16:00 - 17:00,223.9,223.9,150.0,93.5,80.22,72.65,10,2022
2022-10-06,17:00 - 18:00,269.48,269.48,120.5,100.0,104.35,190.83,10,2022
2022-10-06,18:00 - 19:00,351.0,351.0,249.6,118.64,121.16,297.27,10,2022
2022-10-06,19:00 - 20:00,424.3,424.3,380.58,185.0,139.52,360.08,10,2022
2022-10-06,20:00 - 21:00,349.99,349.99,192.59,216.0,147.03,274.09,10,2022
2022-10-06,21:00 - 22:00,232.3,232.3,200.0,220.0,123.0,190.56,10,2022
2022-10-06,22:00 - 23:00,220.76,220.76,173.45,181.74,92.98,175.38,10,2022
2022-10-06,23:00 - 00:00,203.6,203.6,167.55,142.0,65.03,175.37,10,2022
2022-10-07,00:00 - 01:00,228.22,228.22,155.18,143.0,62.0,178.95,10,2022
2022-10-07,01:00 - 02:00,226.0,226.0,147.47,136.89,13.59,145.4,10,2022
2022-10-07,02:00 - 03:00,182.01,182.01,105.46,115.0,6.49,145.73,10,2022
2022-10-07,03:00 - 04:00,197.11,197.11,160.0,114.0,4.41,148.52,10,2022
2022-10-07,04:00 - 05:00,151.0,151.0,151.0,137.19,0.0,151.0,10,2022
2022-10-07,05:00 - 06:00,214.91,214.91,122.69,138.58,0.0,172.83,10,2022
2022-10-07,06:00 - 07:00,274.28,274.28,159.67,162.02,4.57,209.57,10,2022
2022-10-07,07:00 - 08:00,379.41,379.41,335.77,180.0,143.58,301.66,10,2022
2022-10-07,08:00 - 09:00,386.61,386.61,350.74,219.23,237.44,250.11,10,2022
2022-10-07,09:00 - 10:00,350.17,350.17,173.98,210.32,235.0,188.96,10,2022
2022-10-07,10:00 - 11:00,281.43,281.43,155.3,162.02,214.69,160.65,10,2022
2022-10-07,11:00 - 12:00,270.22,270.22,189.8,135.6,195.0,76.4,10,2022
2022-10-07,12:00 - 13:00,255.89,255.89,70.0,131.79,165.0,66.64,10,2022
2022-10-07,13:00 - 14:00,241.07,241.07,16.94,125.61,149.01,64.02,10,2022
2022-10-07,14:00 - 15:00,253.86,253.86,106.59,115.0,119.18,64.9,10,2022
2022-10-07,15:00 - 16:00,262.4,262.4,151.19,113.0,119.18,72.71,10,2022
2022-10-07,16:00 - 17:00,266.83,266.83,135.1,112.38,115.46,143.89,10,2022
2022-10-07,17:00 - 18:00,295.35,295.35,106.51,132.64,136.0,205.28,10,2022
2022-10-07,18:00 - 19:00,297.21,297.21,268.46,163.03,171.48,252.56,10,2022
2022-10-07,19:00 - 20:00,436.59,436.59,270.13,210.0,214.91,289.47,10,2022
2022-10-07,20:00 - 21:00,303.03,319.1,213.03,240.0,231.18,197.57,10,2022
2022-10-07,21:00 - 22:00,274.28,274.28,154.3,210.0,190.03,155.02,10,2022
2022-10-07,22:00 - 23:00,267.99,267.99,169.68,164.65,205.69,169.49,10,2022
2022-10-07,23:00 - 00:00,230.58,244.76,149.0,132.94,319.11,122.03,10,2022
2022-10-08,00:00 - 01:00,187.85,293.77,133.6,162.0,148.46,131.32,10,2022
2022-10-08,01:00 - 02:00,158.03,288.75,126.64,143.5,230.0,114.67,10,2022
2022-10-08,02:00 - 03:00,143.08,269.11,131.14,120.0,213.0,117.62,10,2022
2022-10-08,03:00 - 04:00,144.68,269.11,127.38,114.72,212.0,121.91,10,2022
2022-10-08,04:00 - 05:00,147.49,292.04,131.36,112.84,220.0,119.99,10,2022
2022-10-08,05:00 - 06:00,148.08,272.2,139.59,107.45,227.67,130.05,10,2022
2022-10-08,06:00 - 07:00,209.38,276.02,163.81,109.7,267.0,116.89,10,2022
2022-10-08,07:00 - 08:00,188.8,320.0,168.84,114.99,185.0,142.86,10,2022
2022-10-08,08:00 - 09:00,181.45,300.0,174.47,115.0,196.06,167.72,10,2022
2022-10-08,09:00 - 10:00,268.38,275.77,167.5,114.72,250.1,191.09,10,2022
2022-10-08,10:00 - 11:00,232.98,266.15,100.0,101.4,290.0,165.29,10,2022
2022-10-08,11:00 - 12:00,266.03,266.03,3.79,82.99,330.85,106.03,10,2022
2022-10-08,12:00 - 13:00,273.84,262.03,-76.37,81.49,241.69,68.36,10,2022
2022-10-08,13:00 - 14:00,240.66,237.8,-41.78,88.0,221.37,49.58,10,2022
2022-10-08,14:00 - 15:00,203.38,203.38,-32.91,90.0,197.8,45.91,10,2022
2022-10-08,15:00 - 16:00,143.42,201.0,50.01,88.0,189.0,78.34,10,2022
2022-10-08,16:00 - 17:00,165.23,265.65,144.31,87.95,162.05,76.42,10,2022
2022-10-08,17:00 - 18:00,178.19,278.99,176.6,94.03,197.63,166.4,10,2022
2022-10-08,18:00 - 19:00,254.01,400.0,250.64,104.03,272.3,244.64,10,2022
2022-10-08,19:00 - 20:00,339.69,481.0,326.53,153.75,290.26,302.03,10,2022
2022-10-08,20:00 - 21:00,296.08,460.01,278.75,182.23,270.0,229.95,10,2022
2022-10-08,21:00 - 22:00,255.05,305.95,248.78,190.01,219.0,231.06,10,2022
2022-10-08,22:00 - 23:00,278.05,278.05,248.9,160.0,177.97,189.32,10,2022
2022-10-08,23:00 - 00:00,261.11,269.11,234.37,144.55,174.0,180.66,10,2022
2022-10-09,00:00 - 01:00,216.13,249.0,216.13,150.01,227.56,216.13,10,2022
2022-10-09,01:00 - 02:00,195.02,201.25,195.02,130.85,190.0,195.02,10,2022
2022-10-09,02:00 - 03:00,190.83,190.83,190.34,115.3,146.27,189.41,10,2022
2022-10-09,03:00 - 04:00,162.1,195.1,162.1,98.17,89.0,162.1,10,2022
2022-10-09,04:00 - 05:00,141.95,190.01,141.95,98.1,89.0,141.95,10,2022
2022-10-09,05:00 - 06:00,147.12,190.14,147.12,101.1,55.0,147.12,10,2022
2022-10-09,06:00 - 07:00,153.0,217.82,153.0,102.0,33.0,153.0,10,2022
2022-10-09,07:00 - 08:00,195.68,215.25,195.68,113.11,35.35,195.68,10,2022
2022-10-09,08:00 - 09:00,196.7,210.23,196.7,96.99,76.72,196.7,10,2022
2022-10-09,09:00 - 10:00,150.85,250.0,150.85,90.35,89.0,150.85,10,2022
2022-10-09,10:00 - 11:00,116.0,210.87,116.0,85.0,74.53,116.0,10,2022
2022-10-09,11:00 - 12:00,89.63,186.89,88.1,76.4,63.9,87.69,10,2022
2022-10-09,12:00 - 13:00,138.78,178.97,96.96,77.3,50.43,60.1,10,2022
2022-10-09,13:00 - 14:00,78.94,108.94,60.72,78.94,35.0,51.6,10,2022
2022-10-09,14:00 - 15:00,75.48,100.0,62.27,75.48,55.0,56.51,10,2022
2022-10-09,15:00 - 16:00,84.02,102.6,79.25,75.44,95.0,80.09,10,2022
2022-10-09,16:00 - 17:00,135.39,185.08,133.76,75.54,114.67,132.38,10,2022
2022-10-09,17:00 - 18:00,196.83,216.8,192.85,83.32,155.65,183.08,10,2022
2022-10-09,18:00 - 19:00,277.9,277.9,200.64,95.23,215.0,198.84,10,2022
2022-10-09,19:00 - 20:00,285.14,305.0,270.88,153.91,281.83,258.74,10,2022
2022-10-09,20:00 - 21:00,230.51,287.9,202.75,202.94,257.31,178.58,10,2022
2022-10-09,21:00 - 22:00,214.83,265.08,176.45,214.83,195.11,147.61,10,2022
2022-10-09,22:00 - 23:00,190.0,252.15,168.91,190.0,180.0,122.35,10,2022
2022-10-09,23:00 - 00:00,180.14,210.4,155.86,161.24,157.4,99.86,10,2022
2022-10-10,00:00 - 01:00,194.71,194.71,133.31,118.78,143.44,69.37,10,2022
2022-10-10,01:00 - 02:00,176.97,180.63,131.27,110.0,139.0,70.87,10,2022
2022-10-10,02:00 - 03:00,148.3,176.42,131.9,105.0,133.6,70.83,10,2022
2022-10-10,03:00 - 04:00,133.97,176.16,99.58,104.42,127.37,70.89,10,2022
2022-10-10,04:00 - 05:00,102.84,178.93,94.63,102.84,123.8,80.67,10,2022
2022-10-10,05:00 - 06:00,141.4,185.35,141.4,104.42,133.72,141.4,10,2022
2022-10-10,06:00 - 07:00,198.7,280.65,179.17,119.45,152.48,167.79,10,2022
2022-10-10,07:00 - 08:00,227.26,329.75,227.26,162.78,177.0,227.26,10,2022
2022-10-10,08:00 - 09:00,267.35,390.0,266.67,200.05,226.39,266.36,10,2022
2022-10-10,09:00 - 10:00,290.12,385.0,265.0,202.07,219.17,217.18,10,2022
2022-10-10,10:00 - 11:00,247.14,329.75,219.76,189.01,235.0,165.03,10,2022
2022-10-10,11:00 - 12:00,235.81,304.41,169.58,163.5,201.39,160.58,10,2022
2022-10-10,12:00 - 13:00,286.5,286.5,149.52,163.01,160.0,133.46,10,2022
2022-10-10,13:00 - 14:00,231.08,251.66,142.08,162.38,150.22,131.08,10,2022
2022-10-10,14:00 - 15:00,156.77,292.43,134.96,155.3,151.68,131.17,10,2022
2022-10-10,15:00 - 16:00,166.99,301.11,150.0,155.01,150.21,139.37,10,2022
2022-10-10,16:00 - 17:00,169.1,304.41,160.5,155.3,150.21,158.86,10,2022
2022-10-10,17:00 - 18:00,215.91,304.41,212.45,168.41,225.0,210.58,10,2022
2022-10-10,18:00 - 19:00,255.22,364.97,250.23,201.4,263.0,247.81,10,2022
2022-10-10,19:00 - 20:00,298.03,450.0,280.41,241.48,377.0,276.74,10,2022
2022-10-10,20:00 - 21:00,270.0,360.0,241.21,270.0,395.0,227.97,10,2022
2022-10-10,21:00 - 22:00,220.0,280.65,206.5,220.0,355.0,197.78,10,2022
2022-10-10,22:00 - 23:00,200.05,252.21,183.13,200.05,307.0,167.77,10,2022
2022-10-10,23:00 - 00:00,159.34,238.63,159.34,159.34,202.64,159.34,10,2022
2022-10-11,00:00 - 01:00,182.04,217.6,169.2,182.04,199.45,155.0,10,2022
2022-10-11,01:00 - 02:00,174.3,210.46,174.3,155.91,182.83,174.3,10,2022
2022-10-11,02:00 - 03:00,174.3,207.4,174.3,146.07,185.0,174.3,10,2022
2022-10-11,03:00 - 04:00,171.54,208.35,171.54,139.99,180.69,171.54,10,2022
2022-10-11,04:00 - 05:00,170.8,208.35,170.31,135.1,176.77,170.13,10,2022
2022-10-11,05:00 - 06:00,174.21,223.81,168.95,140.0,178.97,169.2,10,2022
2022-10-11,06:00 - 07:00,262.6,262.6,255.62,148.02,192.84,253.98,10,2022
2022-10-11,07:00 - 08:00,320.95,320.95,310.42,195.0,219.0,299.91,10,2022
2022-10-11,08:00 - 09:00,351.03,370.01,349.79,200.11,289.0,348.98,10,2022
2022-10-11,09:00 - 10:00,302.44,305.26,301.4,200.11,293.19,300.72,10,2022
2022-10-11,10:00 - 11:00,272.41,272.41,261.51,187.0,269.0,258.72,10,2022
2022-10-11,11:00 - 12:00,259.01,259.01,227.78,169.8,230.31,239.35,10,2022
2022-10-11,12:00 - 13:00,247.63,247.63,181.8,154.0,200.08,206.75,10,2022
2022-10-11,13:00 - 14:00,225.03,230.0,211.97,150.14,188.94,203.35,10,2022
2022-10-11,14:00 - 15:00,217.66,241.18,208.06,144.9,183.94,207.92,10,2022
2022-10-11,15:00 - 16:00,235.84,250.47,207.29,145.0,173.0,225.26,10,2022
2022-10-11,16:00 - 17:00,260.64,267.06,256.82,150.41,183.1,258.95,10,2022
2022-10-11,17:00 - 18:00,323.9,323.9,323.9,173.9,184.86,323.9,10,2022
2022-10-11,18:00 - 19:00,443.96,458.15,443.19,188.0,211.0,442.72,10,2022
2022-10-11,19:00 - 20:00,485.57,483.2,485.03,200.3,211.0,484.75,10,2022
2022-10-11,20:00 - 21:00,402.94,452.11,351.65,246.0,188.94,351.65,10,2022
2022-10-11,21:00 - 22:00,295.02,295.02,295.02,223.94,183.95,295.02,10,2022
2022-10-11,22:00 - 23:00,262.03,262.03,262.03,182.04,181.38,262.03,10,2022
2022-10-11,23:00 - 00:00,258.54,258.54,258.54,140.7,164.0,258.54,10,2022
2022-10-12,00:00 - 01:00,236.57,236.57,236.57,183.12,130.55,236.57,10,2022
2022-10-12,01:00 - 02:00,222.21,222.21,222.21,154.38,125.0,222.21,10,2022
2022-10-12,02:00 - 03:00,208.41,216.0,207.87,134.51,125.0,207.56,10,2022
2022-10-12,03:00 - 04:00,198.99,198.99,198.99,131.0,130.55,198.99,10,2022
2022-10-12,04:00 - 05:00,219.9,219.9,219.9,130.0,139.17,219.9,10,2022
2022-10-12,05:00 - 06:00,238.34,240.0,236.28,129.99,144.71,240.68,10,2022
2022-10-12,06:00 - 07:00,302.77,302.77,298.46,129.11,156.88,307.75,10,2022
2022-10-12,07:00 - 08:00,472.08,472.08,463.99,129.42,175.36,480.12,10,2022
2022-10-12,08:00 - 09:00,483.88,483.88,477.59,130.0,228.89,479.3,10,2022
2022-10-12,09:00 - 10:00,348.15,348.15,339.83,130.0,265.0,334.03,10,2022
2022-10-12,10:00 - 11:00,283.71,283.71,283.17,126.12,259.33,283.73,10,2022
2022-10-12,11:00 - 12:00,269.03,269.03,215.0,110.7,225.02,232.08,10,2022
2022-10-12,12:00 - 13:00,244.37,244.37,190.9,104.57,206.6,213.64,10,2022
2022-10-12,13:00 - 14:00,236.0,236.0,200.01,109.11,203.86,217.9,10,2022
2022-10-12,14:00 - 15:00,226.63,240.19,219.39,110.8,203.77,217.58,10,2022
2022-10-12,15:00 - 16:00,225.84,244.37,225.21,105.99,215.36,224.31,10,2022
2022-10-12,16:00 - 17:00,241.62,272.89,239.73,105.99,210.42,241.53,10,2022
2022-10-12,17:00 - 18:00,295.09,295.09,295.09,121.01,240.0,295.09,10,2022
2022-10-12,18:00 - 19:00,378.4,378.4,378.4,130.0,295.0,378.4,10,2022
2022-10-12,19:00 - 20:00,479.97,479.97,479.97,135.1,374.01,479.97,10,2022
2022-10-12,20:00 - 21:00,341.0,341.0,320.0,188.6,375.0,324.38,10,2022
2022-10-12,21:00 - 22:00,273.02,273.02,273.02,188.6,303.46,273.02,10,2022
2022-10-12,22:00 - 23:00,244.37,244.37,242.29,165.0,340.0,243.55,10,2022
2022-10-12,23:00 - 00:00,228.57,240.0,228.57,131.85,219.94,228.57,10,2022
2022-10-13,00:00 - 01:00,218.66,237.9,218.66,128.0,199.0,218.66,10,2022
2022-10-13,01:00 - 02:00,210.0,224.64,210.0,121.54,187.0,210.0,10,2022
2022-10-13,02:00 - 03:00,193.8,220.0,193.8,118.54,184.0,193.8,10,2022
2022-10-13,03:00 - 04:00,182.96,217.76,182.96,121.54,180.99,182.96,10,2022
2022-10-13,04:00 - 05:00,195.02,219.64,195.02,126.12,177.11,195.02,10,2022
2022-10-13,05:00 - 06:00,218.46,227.66,218.46,129.42,175.88,218.46,10,2022
2022-10-13,06:00 - 07:00,259.97,259.97,260.88,141.83,181.0,257.47,10,2022
2022-10-13,07:00 - 08:00,302.44,365.0,302.44,195.3,204.54,285.81,10,2022
2022-10-13,08:00 - 09:00,335.08,365.0,333.32,196.01,318.0,332.53,10,2022
2022-10-13,09:00 - 10:00,301.56,301.56,301.56,195.3,318.0,301.56,10,2022
2022-10-13,10:00 - 11:00,297.91,297.91,274.9,131.0,303.0,280.05,10,2022
2022-10-13,11:00 - 12:00,277.7,277.7,277.7,120.54,285.39,277.7,10,2022
2022-10-13,12:00 - 13:00,262.7,262.7,262.7,115.99,264.99,262.7,10,2022
2022-10-13,13:00 - 14:00,254.99,254.99,254.99,114.68,249.61,254.99,10,2022
2022-10-13,14:00 - 15:00,255.0,255.0,255.0,113.54,223.76,255.0,10,2022
2022-10-13,15:00 - 16:00,263.58,263.58,263.58,111.94,221.78,263.58,10,2022
2022-10-13,16:00 - 17:00,269.54,269.54,267.57,113.6,216.84,267.05,10,2022
2022-10-13,17:00 - 18:00,293.89,293.89,292.8,122.04,255.61,292.35,10,2022
2022-10-13,18:00 - 19:00,319.96,322.85,319.74,147.71,279.0,319.66,10,2022
2022-10-13,19:00 - 20:00,346.8,391.01,344.81,199.04,331.62,343.7,10,2022
2022-10-13,20:00 - 21:00,290.1,294.5,290.1,202.07,285.11,290.1,10,2022
2022-10-13,21:00 - 22:00,252.68,259.79,253.32,197.02,224.89,248.54,10,2022
2022-10-13,22:00 - 23:00,227.17,245.0,225.9,191.58,195.78,225.19,10,2022
2022-10-13,23:00 - 00:00,207.68,246.72,202.06,142.93,173.0,202.06,10,2022
2022-10-14,00:00 - 01:00,231.32,231.32,231.32,160.0,185.0,231.32,10,2022
2022-10-14,01:00 - 02:00,219.6,219.6,219.6,132.48,175.74,219.6,10,2022
2022-10-14,02:00 - 03:00,212.12,212.12,212.12,122.3,171.64,212.12,10,2022
2022-10-14,03:00 - 04:00,211.62,211.62,211.62,110.0,175.0,211.62,10,2022
2022-10-14,04:00 - 05:00,218.92,218.92,218.92,109.52,176.95,218.92,10,2022
2022-10-14,05:00 - 06:00,229.49,229.49,229.49,111.4,192.07,229.49,10,2022
2022-10-14,06:00 - 07:00,272.25,272.25,268.04,121.85,183.98,278.37,10,2022
2022-10-14,07:00 - 08:00,350.0,350.0,350.0,165.09,199.0,350.0,10,2022
2022-10-14,08:00 - 09:00,412.65,412.65,299.99,174.08,251.27,412.65,10,2022
2022-10-14,09:00 - 10:00,327.39,327.39,327.39,167.02,304.0,327.39,10,2022
2022-10-14,10:00 - 11:00,297.26,297.26,297.26,120.09,311.15,297.26,10,2022
2022-10-14,11:00 - 12:00,282.41,282.41,280.12,102.93,288.0,282.41,10,2022
2022-10-14,12:00 - 13:00,262.01,262.01,262.01,99.59,264.64,262.01,10,2022
2022-10-14,13:00 - 14:00,238.37,238.37,238.37,97.17,245.8,238.37,10,2022
2022-10-14,14:00 - 15:00,221.42,230.05,221.42,93.67,227.79,221.42,10,2022
2022-10-14,15:00 - 16:00,242.69,242.69,242.69,92.0,208.44,242.69,10,2022
2022-10-14,16:00 - 17:00,258.6,258.6,258.6,94.25,196.3,258.6,10,2022
2022-10-14,17:00 - 18:00,274.0,274.0,274.0,103.23,256.84,274.0,10,2022
2022-10-14,18:00 - 19:00,290.0,290.0,290.0,133.78,285.0,290.0,10,2022
2022-10-14,19:00 - 20:00,301.12,335.84,300.0,186.3,299.0,299.3,10,2022
2022-10-14,20:00 - 21:00,266.99,266.99,266.99,190.0,267.53,266.99,10,2022
2022-10-14,21:00 - 22:00,217.94,257.28,217.94,202.0,225.0,217.94,10,2022
2022-10-14,22:00 - 23:00,220.03,245.71,220.03,175.09,184.1,220.03,10,2022
2022-10-14,23:00 - 00:00,193.0,242.99,193.0,160.0,171.16,193.0,10,2022
2022-10-15,00:00 - 01:00,191.76,225.64,191.76,148.44,179.68,191.76,10,2022
2022-10-15,01:00 - 02:00,174.0,220.44,174.0,134.9,153.0,174.0,10,2022
2022-10-15,02:00 - 03:00,163.8,204.59,163.8,131.58,136.0,163.8,10,2022
2022-10-15,03:00 - 04:00,144.74,215.44,144.74,129.32,128.0,144.74,10,2022
2022-10-15,04:00 - 05:00,139.9,220.59,139.9,129.08,125.0,139.9,10,2022
2022-10-15,05:00 - 06:00,133.36,220.59,133.36,128.65,133.11,133.36,10,2022
2022-10-15,06:00 - 07:00,147.49,227.09,147.49,127.81,140.0,147.49,10,2022
2022-10-15,07:00 - 08:00,161.17,222.15,159.99,130.0,150.67,159.44,10,2022
